"name","latitude","longitude","city","locale","in_state_tuition","out_of_state_tuition","type","homepage","graduation_rate","retention_rate","admission_rate","average_student_debt","salary_ten","salary_twentyfive","salary_seventyfive","salary_ninety","drr_oneyr","drr_threeyr","drr_fiveyr","drr_sevenyr"
"Stevens Institute of Technology",40.7448,-74.0253,"Hoboken",21,44490.0,44490.0,2,"www.stevens.edu",0.7861,0.9625,0.3816,27000.0,19000.0,42000.0,77600.0,90500.0,0.939806,0.953206,0.95057,0.95
"Stevenson University",39.4213,-76.7012,"Stevenson",41,27082.0,27082.0,2,"www.stevenson.edu",0.5613,0.7477,0.5959,25000.0,12200.0,24300.0,53700.0,70000.0,0.846804,0.846352,0.88961,0.908069
"Stonehill College",42.0614,-71.0781,"Easton",21,36160.0,36160.0,2,"www.stonehill.edu",0.8483,0.8673,0.7091,27000.0,14700.0,29500.0,55100.0,70300.0,0.949778,0.976804,0.963504,0.979512
"Stony Brook University",40.9164,-73.1473,"Stony Brook",21,7995.0,19935.0,1,"www.stonybrook.edu",0.6593,0.9009,0.3948,20173.0,8900.0,22000.0,57400.0,77900.0,0.868112,0.882834,0.872778,0.914802
"Suffolk University",42.3591,-71.0618,"Boston",11,31716.0,31716.0,2,"www.suffolk.edu",0.5489,0.7546,0.825,27000.0,10700.0,23400.0,50900.0,67300.0,0.822257,0.84311,0.879254,0.878628
"SUNY at Albany",42.6869,-73.825,"Albany",13,8040.0,18360.0,1,"www.albany.edu",0.6638,0.815,0.5545,21500.0,10800.0,22300.0,50200.0,66100.0,0.859836,0.874203,0.880473,0.906219
"SUNY at Binghamton",42.088,-75.9711,"Vestal",22,8144.0,18464.0,1,"www.binghamton.edu",0.8077,0.9074,0.4287,20500.0,10600.0,24000.0,61600.0,77800.0,0.903521,0.922462,0.927017,0.937648
"SUNY at Fredonia",42.451,-79.3361,"Fredonia",32,7400.0,16850.0,1,"www.fredonia.edu",0.6443,0.7757,0.5154,24250.0,10800.0,19400.0,41300.0,52500.0,0.875805,0.883036,0.873814,0.919234
"SUNY at Purchase College",41.0471,-73.7001,"Purchase",21,7573.0,17023.0,1,"www.purchase.edu",0.5971,0.824,0.3319,23250.0,5400.0,13500.0,38600.0,54800.0,0.843066,0.876171,0.856317,0.895512
"SUNY College at Brockport",43.2099,-77.9498,"Brockport",31,7222.0,16672.0,1,"www.brockport.edu",0.6676,0.8079,0.4774,21500.0,11200.0,21100.0,43200.0,55600.0,0.829504,0.861674,0.893726,0.909206
"SUNY College at Cortland",42.5589,-76.1856,"Cortland",32,7327.0,16777.0,1,"www2.cortland.edu",0.6951,0.8289,0.4683,21654.0,11700.0,21300.0,44700.0,56900.0,0.885212,0.908795,0.907993,0.939836
"SUNY College at Geneseo",42.7969,-77.822,"Geneseo",32,7430.0,16880.0,1,"www.geneseo.edu/",0.7794,0.9025,0.4566,20500.0,12900.0,23400.0,48000.0,59800.0,0.931525,0.938314,0.929095,0.954273
"SUNY College at Oswego",43.453,-76.5439,"Oswego",32,7181.0,16631.0,1,"www.oswego.edu/",0.5785,0.7803,0.4863,23000.0,9900.0,20200.0,42300.0,56000.0,0.857411,0.870031,0.864034,0.898888
"SUNY College at Plattsburgh",44.6911,-73.4673,"Plattsburgh",32,7179.0,16629.0,1,"www.plattsburgh.edu",0.6033,0.8376,0.4564,22475.5,9400.0,19100.0,42700.0,58300.0,0.838972,0.864393,0.858467,0.889168
"SUNY College at Potsdam",44.6629,-74.9769,"Potsdam",33,7174.0,16624.0,1,"www.potsdam.edu",0.5132,0.7429,0.6837,26000.0,7700.0,16700.0,38600.0,49800.0,0.795165,0.821622,0.857743,0.873911
"SUNY College of Environmental Science and Forestry",43.0344,-76.1392,"Syracuse",12,7033.0,16483.0,1,"www.esf.edu",0.716,0.8567,0.5052,20000.0,10200.0,20700.0,45500.0,61300.0,0.948161,0.932343,0.893836,0.926136
"SUNY Maritime College",40.809,-73.8003,"Throggs Neck",11,7109.0,16559.0,1,"www.sunymaritime.edu",0.5014,0.7933,0.6396,27000.0,12500.0,28800.0,75300.0,104200.0,0.856823,0.863445,0.905109,0.916244
"SUNY Oneonta",42.4666,-75.0642,"Oneonta",33,7230.0,16680.0,1,"www.oneonta.edu",0.6978,0.8741,0.5073,22870.5,9700.0,19800.0,43300.0,55200.0,0.885007,0.900646,0.89476,0.912147
"Susquehanna University",40.7977,-76.8752,"Selinsgrove",32,38780.0,38780.0,2,"www.susqu.edu",0.747,0.8384,0.7233,25000.0,12600.0,25000.0,51000.0,66800.0,0.947059,0.95212,0.955556,0.961089
"Sweet Briar College",37.5563,-79.0797,"Sweet Briar",22,33605.0,33605.0,2,"www.sbc.edu",0.5693,0.6875,0.8431,26000.0,4700.0,15600.0,41200.0,54400.0,0.86875,0.912088,0.93865,0.931677
"Syracuse University",43.0376,-76.1351,"Syracuse",12,40458.0,40458.0,2,"syr.edu/",0.8108,0.919,0.4949,27000.0,13000.0,27500.0,57300.0,72700.0,0.914377,0.925551,0.924284,0.94388
"Tabor College",38.3486,-97.201,"Hillsboro",33,22730.0,22730.0,2,"www.tabor.edu",0.55,0.6143,0.735,21250.0,10600.0,19900.0,43600.0,60300.0,0.855908,0.880637,0.817276,0.878542
"Taylor University",40.4584,-85.4969,"Upland",32,28753.0,28753.0,2,"www.taylor.edu",0.7415,0.8936,0.876,24712.5,8300.0,17300.0,39200.0,56000.0,0.928264,0.945406,0.923182,0.951002
"Temple University",39.9809,-75.1583,"Philadelphia",11,14096.0,24122.0,1,"www.temple.edu",0.6632,0.8883,0.6387,25799.0,10200.0,22000.0,51400.0,68800.0,0.852417,0.862264,0.871219,0.895066
"Tennessee Technological University",36.1747,-85.504,"Cookeville",33,7063.0,22063.0,1,"www.tntech.edu",0.5064,0.7458,0.9316,15625.0,10000.0,19900.0,44300.0,58800.0,0.797539,0.811641,0.848701,0.863176
"Texas A & M University-College Station",30.5963,-96.3067,"College Station",13,8506.0,25126.0,1,"www.tamu.edu",0.7908,0.9143,0.6947,19253.0,14400.0,28000.0,59600.0,80000.0,0.913972,0.918416,0.91781,0.94347
"Texas Christian University",32.7096,-97.3615,"Fort Worth",11,36590.0,36590.0,2,"www.tcu.edu/",0.76,0.9021,0.4739,22500.0,13300.0,27400.0,55200.0,72300.0,0.912442,0.910538,0.901961,0.935879
"Texas Lutheran University",29.5733,-97.9846,"Seguin",31,25890.0,25890.0,2,"www.tlu.edu",0.5151,0.7014,0.5087,27305.0,10300.0,20500.0,44800.0,57100.0,0.797806,0.814121,0.813022,0.892958
"Texas State University",29.8892,-97.9364,"San Marcos",23,8060.0,17264.0,1,"www.txstate.edu",0.5737,0.7709,0.7508,21714.5,10800.0,22400.0,46800.0,61200.0,0.796497,0.801822,0.851606,0.883715
"Texas Tech University",33.5803,-101.877,"Lubbock",12,7517.0,16013.0,1,"www.ttu.edu",0.5904,0.8233,0.663,23246.5,13300.0,25100.0,53400.0,72300.0,0.837482,0.842162,0.866542,0.901441
"The Boston Conservatory",42.3469,-71.0905,"Boston",11,40900.0,40900.0,2,"www.bostonconservatory.edu",0.6716,0.8029,0.3645,27000.0,3400.0,9000.0,30600.0,53300.0,0.830769,0.869565,0.780303,0.853801
"The College of Idaho",43.6527,-116.677,"Caldwell",22,24055.0,24055.0,2,"www.collegeofidaho.edu",0.6652,0.8799,0.905,26312.5,8600.0,16800.0,38000.0,53000.0,0.919355,0.900929,0.905537,0.928218
"The College of New Jersey",40.2687,-74.7774,"Ewing",21,14730.0,25135.0,1,"www.tcnj.edu",0.8443,0.9347,0.4311,23196.0,13200.0,28000.0,58300.0,72500.0,0.957483,0.961121,0.954345,0.951779
"The College of Saint Rose",42.6647,-73.7861,"Albany",13,27684.0,27684.0,2,"www.strose.edu",0.6645,0.7542,0.7751,25000.0,11600.0,20500.0,44300.0,56000.0,0.860347,0.89384,0.868966,0.912348
"The College of Saint Scholastica",46.8154,-92.1057,"Duluth",13,31612.0,31612.0,2,"www.css.edu",0.6838,0.8365,0.7265,23000.0,14800.0,27100.0,58900.0,75100.0,0.889921,0.881195,0.902619,0.923435
"The College of Wooster",40.8105,-81.9347,"Wooster",32,41680.0,41680.0,2,"www.wooster.edu",0.7505,0.8709,0.5633,25500.0,6900.0,19300.0,42500.0,56700.0,0.908665,0.9125,0.941176,0.957265
"The Evergreen State College",47.0738,-122.978,"Olympia",22,8574.0,20661.0,1,"www.evergreen.edu",0.5687,0.7409,0.9709,17594.0,3700.0,11300.0,37200.0,52400.0,0.808568,0.805584,0.809278,0.84786
"The Master's College and Seminary",34.3821,-118.517,"Santa Clarita",21,28800.0,28800.0,2,"www.masters.edu",0.5362,0.8077,0.6137,20500.0,8900.0,17700.0,45800.0,65400.0,0.95,0.93361,0.941834,0.962109
"The New School",40.7353,-73.9946,"New York",11,40426.0,40426.0,2,"www.newschool.edu",0.6336,0.8276,0.6659,25494.5,6300.0,15400.0,55300.0,76000.0,0.848107,0.852703,0.846414,0.891346
"The Richard Stockton College of New Jersey",39.4723,-74.4801,"Galloway",22,12322.0,18715.0,1,"www.stockton.edu",0.6549,0.868,0.6211,21500.0,8600.0,19800.0,47500.0,60700.0,0.859416,0.890513,0.858854,0.870615
"The Sage Colleges",42.7282,-73.6935,"Troy",13,28000.0,28000.0,2,"www.sage.edu",0.5802,0.7837,0.5664,22408.5,9400.0,22000.0,48900.0,64100.0,0.852144,0.845761,0.873673,0.899651
"The University of Alabama",33.2144,-87.5458,"Tuscaloosa",13,9450.0,23950.0,1,"www.ua.edu/",0.6665,0.87,0.5655,24000.0,9800.0,20000.0,45300.0,61600.0,0.761661,0.813941,0.828183,0.83972
"The University of Findlay",41.0544,-83.6521,"Findlay",32,29798.0,29798.0,2,"www.findlay.edu/",0.564,0.7619,0.6832,23250.0,13000.0,22700.0,54500.0,83500.0,0.886268,0.8684,0.857261,0.885082
"The University of Tampa",27.9472,-82.4656,"Tampa",11,25772.0,25772.0,2,"www.ut.edu",0.6159,0.751,0.5221,25975.0,11000.0,22500.0,48600.0,63600.0,0.885881,0.8677,0.865406,0.896061
"The University of Tennessee-Knoxville",35.9551,-83.9297,"Knoxville",12,11194.0,29684.0,1,"www.tennessee.edu",0.6754,0.8563,0.7249,20338.5,10700.0,21100.0,49700.0,69700.0,0.819002,0.845419,0.834213,0.869057
"The University of Texas at Austin",30.2847,-97.7373,"Austin",11,9798.0,33842.0,1,"www.utexas.edu",0.7944,0.9363,0.4019,22165.0,12400.0,26200.0,61200.0,87100.0,0.895781,0.902402,0.902595,0.933222
"The University of Texas at Dallas",32.9894,-96.7484,"Richardson",12,10864.0,26038.0,1,"www.utdallas.edu",0.6291,0.8811,0.5857,19500.0,11600.0,24700.0,54900.0,72500.0,0.830668,0.84881,0.852579,0.880843
"The University of the Arts",39.946,-75.1659,"Philadelphia",11,36582.0,36582.0,2,"www.uarts.edu",0.6378,0.8162,0.7539,27000.0,5400.0,12100.0,33600.0,45500.0,0.8467,0.846751,0.852286,0.87395
"Thomas More College",39.023,-84.5689,"Crestview Hills",21,27345.0,27345.0,2,"www.thomasmore.edu",0.5703,0.5977,0.8775,27000.0,16100.0,26600.0,55300.0,78100.0,0.802653,0.827273,0.81073,0.860465
"Towson University",39.393,-76.6123,"Towson",13,8342.0,20020.0,1,"www.towson.edu",0.655,0.8603,0.6034,19000.0,12900.0,25200.0,51300.0,65700.0,0.838925,0.877105,0.902478,0.921957
"Transylvania University",38.0532,-84.4939,"Lexington",11,31560.0,31560.0,2,"www.transy.edu",0.7224,0.8731,0.9615,27000.0,8900.0,17800.0,38300.0,47900.0,0.893891,0.915942,0.943452,0.955801
"Trine University",41.6334,-85.0057,"Angola",32,28850.0,28850.0,2,"www.trine.edu",0.512,0.7415,0.7157,26063.0,9400.0,19900.0,48900.0,62700.0,0.818393,0.806243,0.770492,0.868932
"Trinity Christian College",41.6692,-87.7842,"Palos Heights",21,24435.0,24435.0,2,"www.trnty.edu",0.5816,0.7433,0.9022,25333.0,11400.0,21300.0,47100.0,62800.0,0.901391,0.898204,0.898531,0.923292
"Trinity College",41.7467,-72.6887,"Hartford",12,47510.0,47510.0,2,"www.Trincoll.edu",0.8628,0.9086,0.3178,21500.0,13500.0,29900.0,64300.0,87100.0,0.930946,0.935407,0.957393,0.969171
"Trinity University",29.4629,-98.4826,"San Antonio",11,34678.0,34678.0,2,"www.trinity.edu",0.8162,0.9563,0.6393,21630.0,18700.0,28500.0,60700.0,76400.0,0.957895,0.962891,0.948387,0.954479
"Truman State University",40.1882,-92.5805,"Kirksville",33,7368.0,13240.0,1,"www.truman.edu",0.7168,0.874,0.7219,21894.0,11900.0,21700.0,44000.0,55600.0,0.926105,0.932091,0.933725,0.949908
"Tufts University",42.406,-71.1206,"Medford",21,46598.0,46598.0,2,"www.tufts.edu",0.9219,0.964,0.1884,18125.0,18500.0,36600.0,82000.0,133100.0,0.944637,0.961874,0.973176,0.964453
"Tulane University of Louisiana",29.9397,-90.1204,"New Orleans",11,46930.0,46930.0,2,"tulane.edu",0.7602,0.9049,0.2643,27000.0,10100.0,24900.0,64100.0,99500.0,0.778927,0.817797,0.870155,0.903302
"Union University",35.6769,-88.8585,"Jackson",13,26880.0,26880.0,2,"www.uu.edu",0.6364,0.9382,0.7412,23438.0,10100.0,21200.0,49800.0,74000.0,0.84252,0.847893,0.846264,0.890127
"Unity College",44.6032,-69.3323,"Unity",43,25000.0,25000.0,2,"www.unity.edu",0.5141,0.7667,0.8882,27000.0,6400.0,15200.0,35600.0,47700.0,0.91791,0.856089,0.836538,0.912921
"University at Buffalo",43.0004,-78.7892,"Buffalo",21,8211.0,20151.0,1,"www.buffalo.edu",0.72,0.8759,0.5652,20100.0,12100.0,24000.0,55600.0,75900.0,0.853195,0.880672,0.886912,0.902936
"University of Alabama at Birmingham",33.5022,-86.8092,"Birmingham",12,7206.0,16398.0,1,"www.uab.edu",0.5377,0.8016,0.8673,23117.0,9700.0,20200.0,47900.0,66200.0,0.745398,0.756267,0.779282,0.812948
"University of Arizona",32.2321,-110.951,"Tucson",11,10391.0,27383.0,1,"www.arizona.edu",0.6139,0.8148,0.7692,19000.0,9200.0,20600.0,49600.0,69600.0,0.822276,0.832651,0.862058,0.907663
"University of Arkansas",36.0615,-94.1782,"Fayetteville",13,7818.0,19074.0,1,"www.uark.edu",0.601,0.821,0.5858,21524.0,10300.0,21600.0,48600.0,65500.0,0.848619,0.851529,0.855537,0.890333
"University of California-Berkeley",37.8715,-122.26,"Berkeley",12,12864.0,35742.0,1,"www.berkeley.edu",0.9103,0.9637,0.18,14667.0,9200.0,23600.0,68000.0,95700.0,0.876088,0.893109,0.919911,0.937661
"University of California-Davis",38.5399,-121.752,"Davis",23,13895.0,36773.0,1,"www.ucdavis.edu",0.8133,0.9294,0.4521,15000.0,9200.0,21600.0,54700.0,76900.0,0.89481,0.919937,0.928571,0.941486
"University of California-Irvine",33.667,-117.769,"Irvine",12,13149.0,36027.0,1,"www.uci.edu/",0.8585,0.9175,0.4239,17414.0,8700.0,20000.0,53200.0,73500.0,0.892272,0.915739,0.929031,0.939299
"University of California-Los Angeles",34.0689,-118.444,"Los Angeles",11,12697.0,35575.0,1,"www.ucla.edu/",0.9031,0.9626,0.2199,15900.0,8600.0,22400.0,61300.0,82500.0,0.898432,0.916604,0.912813,0.939413
"University of California-Riverside",33.9759,-117.331,"Riverside",11,12960.0,35838.0,1,"WWW.UCR.EDU",0.6617,0.8898,0.62,19500.0,8200.0,18100.0,46400.0,61800.0,0.807811,0.831276,0.892553,0.913694
"University of California-San Diego",32.8766,-117.238,"La Jolla",11,13271.0,36149.0,1,"www.ucsd.edu",0.858,0.942,0.375,19266.0,8600.0,22100.0,54800.0,76200.0,0.914472,0.921,0.934332,0.953865
"University of California-Santa Barbara",34.4155,-119.848,"Santa Barbara",22,13746.0,36624.0,1,"www.ucsb.edu",0.807,0.9193,0.4444,18057.0,9100.0,20100.0,51400.0,68200.0,0.883381,0.89601,0.922111,0.943633
"University of California-Santa Cruz",36.9973,-122.068,"Santa Cruz",13,13397.0,36275.0,1,"www.ucsc.edu/",0.7267,0.8879,0.5991,19737.5,6600.0,15500.0,44700.0,61300.0,0.867065,0.895322,0.904498,0.931641
"University of Central Florida",28.6011,-81.1988,"Orlando",21,6317.0,22416.0,1,"www.ucf.edu/",0.6724,0.8711,0.4894,18500.0,10500.0,21800.0,47400.0,63600.0,0.86282,0.852875,0.864679,0.905672
"University of Central Missouri",38.8005,-93.7148,"Warrensburg",32,7265.0,13659.0,1,"www.ucmo.edu",0.5358,0.6884,0.8083,23450.0,10100.0,19600.0,40300.0,53300.0,0.760143,0.790559,0.823735,0.858681
"University of Chicago",41.7892,-87.6012,"Chicago",11,47514.0,47514.0,2,"WWW.UCHICAGO.EDU",0.9268,0.9934,0.0881,18625.0,11900.0,27700.0,79900.0,160400.0,0.946875,0.950405,0.962814,0.952562
"University of Cincinnati-Main Campus",39.1312,-84.5143,"Cincinnati",11,10784.0,25816.0,1,"www.uc.edu",0.579,0.8462,0.7325,23947.5,9700.0,20000.0,49400.0,64700.0,0.750665,0.75495,0.778506,0.804388
"University of Colorado Boulder",40.0044,-105.267,"Boulder",13,10347.0,32115.0,1,"www.colorado.edu",0.6969,0.8462,0.8771,19500.0,9300.0,20100.0,50900.0,69000.0,0.858779,0.889242,0.911226,0.93052
"University of Connecticut",41.8082,-72.2495,"Storrs",21,12022.0,30970.0,1,"uconn.edu/",0.8323,0.9392,0.5366,21500.0,14200.0,27700.0,59500.0,76300.0,0.921507,0.929144,0.937523,0.948356
"University of Connecticut-Stamford",41.0559,-73.5427,"Stamford",12,10066.0,29014.0,1,"uconn.edu/",0.6243,0.8196,0.4107,21500.0,14200.0,27700.0,59500.0,76300.0,0.921507,0.929144,0.937523,0.948356
"University of Connecticut-Tri-Campus",41.5547,-73.0388,"Waterbury",22,10056.0,29004.0,1,"uconn.edu/",0.5029,0.8434,0.4207,21500.0,14200.0,27700.0,59500.0,76300.0,0.921507,0.929144,0.937523,0.948356
"University of Dallas",32.8462,-96.9216,"Irving",12,33110.0,33110.0,2,"www.udallas.edu",0.6602,0.7705,0.9011,25640.5,10200.0,20800.0,46500.0,69100.0,0.840399,0.893905,0.86747,0.929105
"University of Dayton",39.7369,-84.1737,"Dayton",12,35800.0,35800.0,2,"www.udayton.edu",0.7674,0.8858,0.5297,26863.0,16400.0,28300.0,55300.0,70100.0,0.961052,0.965925,0.956879,0.964845
"University of Delaware",39.6798,-75.7536,"Newark",21,12112.0,29932.0,1,"www.udel.edu/",0.8001,0.9191,0.6468,24126.5,14900.0,28000.0,58500.0,72700.0,0.902071,0.931539,0.941462,0.940888
"University of Denver",39.696,-104.965,"Denver",11,40707.0,40707.0,2,"www.du.edu",0.7752,0.8678,0.7673,24500.0,11700.0,24100.0,57800.0,78500.0,0.904434,0.917717,0.898592,0.924883
"University of Detroit Mercy",42.4172,-83.1384,"Detroit",11,35920.0,35920.0,2,"www.udmercy.edu",0.5682,0.8246,0.6147,25000.0,11300.0,23300.0,59200.0,74300.0,0.784793,0.813907,0.751001,0.813876
"University of Evansville",37.97,-87.532,"Evansville",12,30596.0,30596.0,2,"www.evansville.edu/",0.6344,0.8571,0.8409,26000.0,11600.0,20400.0,49300.0,66900.0,0.900559,0.914286,0.917808,0.934211
"University of Florida",29.6382,-82.3612,"Gainesville",12,6263.0,28541.0,1,"www.ufl.edu/",0.8654,0.9646,0.4655,15132.5,10800.0,23400.0,57600.0,81200.0,0.849092,0.87814,0.902697,0.922093
"University of Georgia",33.9435,-83.3738,"Athens",12,10262.0,28472.0,1,"www.uga.edu",0.8314,0.9417,0.5608,18700.0,11200.0,23200.0,51100.0,68900.0,0.869603,0.889418,0.905988,0.932759
"University of Hartford",41.7965,-72.715,"West Hartford",12,33358.0,33358.0,2,"www.hartford.edu",0.5871,0.7254,0.6173,27000.0,9900.0,20800.0,49700.0,64800.0,0.853043,0.859696,0.862828,0.879436
"University of Hawaii at Manoa",21.2926,-157.817,"Honolulu",11,9904.0,27472.0,1,"manoa.hawaii.edu",0.5651,0.7787,0.8009,19509.0,7800.0,19700.0,49100.0,68800.0,0.864407,0.879299,0.899863,0.911881
"University of Idaho",46.7269,-117.024,"Moscow",41,6524.0,19600.0,1,"www.uidaho.edu",0.5381,0.7861,0.6565,25000.0,8900.0,17600.0,43700.0,62500.0,0.799041,0.843721,0.865546,0.893354
"University of Illinois at Chicago",41.8727,-87.6511,"Chicago",11,13410.0,25800.0,1,"www.uic.edu/index.html/",0.5669,0.7978,0.714,18532.5,10500.0,21900.0,54300.0,72300.0,0.832857,0.867815,0.899485,0.915568
"University of Illinois at Urbana-Champaign",40.1089,-88.2303,"Champaign",13,14750.0,29132.0,1,"www.illinois.edu/",0.838,0.9306,0.6239,20950.0,13900.0,26800.0,62300.0,80100.0,0.913349,0.934827,0.940797,0.962821
"University of Indianapolis",39.7097,-86.1347,"Indianapolis",11,24660.0,24660.0,2,"uindy.edu",0.571,0.7368,0.8443,27450.0,10400.0,21300.0,47200.0,61900.0,0.791411,0.823899,0.781135,0.863301
"University of Iowa",41.6607,-91.5357,"Iowa City",13,8061.0,26931.0,1,"www.uiowa.edu",0.6962,0.8584,0.8023,22500.0,14600.0,25800.0,52300.0,68600.0,0.880877,0.913085,0.919068,0.933549
"University of Jamestown",46.9154,-98.6972,"Jamestown",33,18494.0,18494.0,2,"www.jc.edu",0.5227,0.6109,0.5689,27000.0,12500.0,23900.0,47000.0,60100.0,0.911007,0.901075,0.920335,0.927914
"University of Kansas",38.9574,-95.2459,"Lawrence",13,10107.0,24873.0,1,"www.ku.edu",0.6162,0.799,0.9228,20114.0,11200.0,22700.0,50100.0,69200.0,0.844284,0.873106,0.881508,0.89915
"University of Kentucky",38.0281,-84.5107,"Lexington",11,10110.0,21192.0,1,"www.uky.edu",0.6184,0.8253,0.6861,20500.0,10100.0,21100.0,48900.0,68500.0,0.805049,0.832144,0.879726,0.891694
"University of La Verne",34.1009,-117.773,"La Verne",21,35000.0,35000.0,2,"www.laverne.edu/",0.5928,0.8795,0.3895,25000.0,10800.0,23100.0,54700.0,70700.0,0.747723,0.809102,0.823847,0.883921
"University of Louisville",38.2158,-85.7588,"Louisville",11,9946.0,23834.0,1,"www.louisville.edu",0.5343,0.7788,0.7112,21500.0,9900.0,19600.0,44200.0,60100.0,0.766782,0.77818,0.820813,0.856884
"University of Maine",44.896,-68.6738,"Orono",23,10600.0,27970.0,1,"www.umaine.edu/",0.5556,0.8066,0.8106,27000.0,11100.0,20400.0,46300.0,62500.0,0.879682,0.888505,0.897505,0.924262
"University of Maine at Farmington",44.668,-70.1475,"Farmington",33,9167.0,18255.0,1,"www.umf.maine.edu",0.5511,0.7109,0.837,27000.0,9500.0,17800.0,33800.0,43200.0,0.857143,0.859079,0.891693,0.921288
"University of Mary Washington",38.3022,-77.4744,"Fredericksburg",22,9720.0,22590.0,1,"www.umw.edu",0.7371,0.8004,0.8096,22150.0,14300.0,25800.0,52000.0,67300.0,0.934627,0.952118,0.947486,0.963071
"University of Maryland-Baltimore County",39.2567,-76.7116,"Baltimore",21,10068.0,21642.0,1,"www.umbc.edu",0.6458,0.8733,0.6315,21500.0,10800.0,23900.0,56200.0,72000.0,0.839511,0.862095,0.881613,0.93025
"University of Maryland-College Park",38.9886,-76.9397,"College Park",21,9162.0,28348.0,1,"www.umd.edu",0.8406,0.9468,0.4699,19500.0,13800.0,29000.0,63000.0,78800.0,0.916576,0.915187,0.923213,0.939666
"University of Massachusetts-Amherst",42.391,-72.5274,"Amherst",21,13443.0,28159.0,1,"www.umass.edu",0.7266,0.893,0.6294,24250.0,11800.0,23800.0,51700.0,68000.0,0.889934,0.897801,0.898203,0.908955
"University of Massachusetts-Lowell",42.6537,-71.3251,"Lowell",21,12097.0,26146.0,1,"www.uml.edu",0.5426,0.8389,0.6397,25000.0,11000.0,23400.0,55800.0,74200.0,0.822505,0.840654,0.859423,0.875516
"University of Miami",25.7204,-80.2765,"Coral Gables",21,42852.0,42852.0,2,"www.miami.edu/",0.8169,0.9134,0.4044,21250.0,10100.0,24300.0,64800.0,88400.0,0.876785,0.896731,0.902505,0.925191
"University of Michigan-Ann Arbor",42.2761,-83.7431,"Ann Arbor",12,13142.0,40392.0,1,"www.umich.edu",0.8997,0.9688,0.3326,22000.0,13000.0,28100.0,70600.0,96000.0,0.905216,0.931207,0.932023,0.949834
"University of Michigan-Dearborn",42.3173,-83.2314,"Dearborn",13,10614.0,23124.0,1,"www.umd.umich.edu/",0.518,0.8405,0.6284,25000.0,7800.0,17500.0,51400.0,70900.0,0.720207,0.761633,0.799783,0.843786
"University of Minnesota-Duluth",46.8189,-92.0852,"Duluth",13,12815.0,16480.0,1,"www.d.umn.edu/",0.5883,0.7509,0.7822,25000.0,12800.0,23000.0,47000.0,62200.0,0.896898,0.924633,0.932908,0.937335
"University of Minnesota-Morris",45.5898,-95.9018,"Morris",33,12584.0,12584.0,1,"www.morris.umn.edu/",0.6341,0.871,0.5764,20000.0,9300.0,20100.0,38900.0,49300.0,0.873346,0.874355,0.88697,0.925484
"University of Minnesota-Twin Cities",44.9779,-93.2354,"Minneapolis",11,13555.0,19805.0,1,"www1.umn.edu/twincities/index.php",0.754,0.9022,0.4442,21500.0,13100.0,25400.0,54700.0,72400.0,0.888578,0.907948,0.919878,0.93526
"University of Mississippi",34.3621,-89.5394,"University",33,6760.0,17728.0,1,"www.olemiss.edu",0.5797,0.8558,0.5936,21500.0,11000.0,21800.0,49400.0,72300.0,0.777778,0.795076,0.795424,0.852977
"University of Missouri-Columbia",38.941,-92.3264,"Columbia",12,9415.0,23764.0,1,"missouri.edu/",0.7012,0.8353,0.7861,22500.0,12500.0,23500.0,49700.0,64200.0,0.862146,0.88259,0.903161,0.924804
"University of Missouri-Kansas City",39.0354,-94.578,"Kansas City",11,9456.0,22203.0,1,"www.umkc.edu/",0.5131,0.733,0.33,21187.0,10900.0,22000.0,51600.0,75000.0,0.756532,0.771787,0.745496,0.838309
"University of Mount Union",40.9051,-81.1086,"Alliance",31,27380.0,27380.0,2,"www.mountunion.edu",0.6273,0.7372,0.712,27000.0,11800.0,20800.0,41600.0,53300.0,0.882009,0.867585,0.892523,0.936673
"University of Nebraska at Kearney",40.7008,-99.0982,"Kearney",33,6542.0,12370.0,1,"www.unk.edu",0.5322,0.7551,0.8486,21697.0,12300.0,22000.0,42300.0,54100.0,0.891294,0.892438,0.889,0.926257
"University of Nebraska-Lincoln",40.8223,-96.7022,"Lincoln",11,8060.0,21388.0,1,"www.unl.edu/",0.6678,0.8364,0.6404,22500.0,12700.0,23200.0,46900.0,61600.0,0.880016,0.908434,0.9236,0.936072
"University of Nevada-Reno",39.5528,-119.826,"Reno",12,6610.0,20520.0,1,"www.unr.edu/",0.5139,0.7989,0.8396,18743.5,10500.0,20800.0,52300.0,72800.0,0.857639,0.840762,0.841584,0.886057
"University of New England",43.4582,-70.3859,"Biddeford",22,33145.0,33145.0,2,"www.une.edu/",0.5966,0.7422,0.8584,27000.0,14400.0,22900.0,50800.0,63000.0,0.881551,0.887931,0.888466,0.917471
"University of New Hampshire-Main Campus",43.1342,-70.9345,"Durham",23,16496.0,29216.0,1,"www.unh.edu",0.7919,0.8641,0.7784,27000.0,14100.0,24200.0,51900.0,66900.0,0.944514,0.940462,0.945717,0.946485
"University of New Haven",41.2913,-72.9615,"West Haven",21,33740.0,33740.0,2,"www.newhaven.edu",0.5443,0.7639,0.7441,27000.0,11600.0,23200.0,52200.0,69700.0,0.862517,0.877475,0.853061,0.845464
"University of North Carolina at Asheville",35.6166,-82.5653,"Asheville",13,6241.0,20063.0,1,"www.unca.edu",0.5954,0.8025,0.6403,20508.0,5100.0,14700.0,34700.0,49300.0,0.825946,0.834791,0.842437,0.888407
