"name","latitude","longitude","city","locale","in_state_tuition","out_of_state_tuition","type","homepage","graduation_rate","retention_rate","admission_rate","average_student_debt","salary_ten","salary_twentyfive","salary_seventyfive","salary_ninety","drr_oneyr","drr_threeyr","drr_fiveyr","drr_sevenyr"
"Notre Dame College",41.5069,-81.5162,"Cleveland",21,26344.0,26344.0,2,"www.notredamecollege.edu",0.387,0.6026,0.9024,27000.0,8300.0,20600.0,44300.0,55700.0,0.757246,0.751087,0.803922,0.85
"Notre Dame de Namur University",37.5175,-122.285,"Belmont",21,31126.0,31126.0,2,"www.ndnu.edu",0.4792,0.7692,0.872,27000.0,9300.0,21800.0,60300.0,82000.0,0.797642,0.80036,0.795824,0.9
"Notre Dame of Maryland University",39.3513,-76.6197,"Baltimore",11,32050.0,32050.0,2,"www.ndm.edu",0.5283,0.7188,0.4964,27500.0,12400.0,27500.0,59000.0,82900.0,0.747554,0.77993,0.812785,0.888889
"Nova Southeastern University",26.0793,-80.2425,"Fort Lauderdale",21,25430.0,25430.0,2,"www.nova.edu",0.4049,0.7112,0.5746,26500.0,10300.0,22800.0,60700.0,89000.0,0.653889,0.70292,0.713592,0.834247
"Nyack College",41.0864,-73.9311,"Nyack",21,23250.0,23250.0,2,"www.nyack.edu",0.4276,0.7106,0.9671,27000.0,7200.0,19200.0,54700.0,81000.0,0.629728,0.676996,0.685835,0.759293
"Oak Hills Christian College",47.4258,-94.9017,"Bemidji",33,15300.0,15300.0,2,"www.oakhills.edu",0.5667,0.6296,0.5873,23600.0,2200.0,9300.0,29500.0,39300.0,0.876404,0.860215,0.818965,0.734266
"Oakland City University",38.3396,-87.3516,"Oakland City",32,19200.0,19200.0,2,"www.oak.edu",0.6299,0.79,0.7285,17000.0,6200.0,16700.0,40300.0,56100.0,0.768546,0.70195,0.825613,0.841232
"Oakland University",42.6725,-83.2189,"Rochester Hills",21,10613.0,23873.0,1,"www.oakland.edu",0.4295,0.7814,0.66,25000.0,9500.0,19500.0,49800.0,65200.0,0.757523,0.772696,0.81367,0.855759
"Oakwood University",34.7566,-86.6616,"Huntsville",12,16234.0,16234.0,2,"www.oakwood.edu",0.3632,0.7876,0.3435,30500.0,4900.0,11500.0,36000.0,52100.0,0.367232,0.439216,0.493192,0.679769
"Oberlin College",41.2947,-82.2218,"Oberlin",31,46870.0,46870.0,2,"www.oberlin.edu",0.8857,0.9341,0.3041,25217.0,6300.0,13900.0,39600.0,53500.0,0.960815,0.958589,0.957664,0.963974
"Occidental College",34.1262,-118.211,"Los Angeles",11,46652.0,46652.0,2,"www.oxy.edu",0.8777,0.9302,0.4239,21500.0,7900.0,20400.0,47900.0,64400.0,0.947658,0.951872,0.934783,0.9625
"Oglethorpe University",33.8759,-84.3348,"Atlanta",21,31280.0,31280.0,2,"www.oglethorpe.edu",0.6201,0.7942,0.5576,27000.0,8800.0,17400.0,45100.0,61500.0,0.835135,0.793814,0.798365,0.840686
"Ohio Christian University",39.6109,-82.906,"Circleville",32,17720.0,17720.0,2,"www.ohiochristian.edu",0.3143,0.6414,0.9711,27000.0,5000.0,14100.0,34200.0,56900.0,0.578947,0.6,0.664596,0.794118
"Ohio Dominican University",39.9927,-82.9405,"Columbus",11,28932.0,28932.0,2,"www.ohiodominican.edu",0.4092,0.6617,0.494,29754.5,9900.0,21500.0,45600.0,61000.0,0.720633,0.764829,0.772498,0.814322
"Ohio Northern University",40.7661,-83.8307,"Ada",31,36720.0,36720.0,2,"www.onu.edu/",0.7175,0.8429,0.6785,27000.0,18500.0,29800.0,73900.0,123000.0,0.953271,0.940429,0.916418,0.95285
"Ohio State University-Main Campus",39.9984,-83.009,"Columbus",11,10037.0,25757.0,1,"www.osu.edu",0.8323,0.9245,0.5553,22250.0,10700.0,21100.0,48600.0,65700.0,0.799941,0.834755,0.8543,0.874657
"Ohio University-Main Campus",39.3274,-82.0981,"Athens",32,10446.0,19410.0,1,"www.ohio.edu",0.6657,0.7862,0.7295,22500.0,8800.0,18300.0,43400.0,58000.0,0.679544,0.700345,0.783054,0.826253
"Ohio Valley University",39.3124,-81.5392,"Vienna",13,18750.0,18750.0,2,"www.ovu.edu",0.3645,0.64,0.3639,23000.0,7700.0,16100.0,39600.0,54600.0,0.788889,0.792727,0.783784,0.862275
"Ohio Wesleyan University",40.2969,-83.0679,"Delaware",21,40510.0,40510.0,2,"www.owu.edu/",0.6319,0.8007,0.7533,27000.0,8000.0,17700.0,40400.0,53700.0,0.913824,0.931092,0.899461,0.929395
"Oklahoma Baptist University",35.3599,-96.9343,"Shawnee",32,21842.0,21842.0,2,"www.okbu.edu",0.546,0.7406,0.5646,24896.0,9100.0,20500.0,43800.0,55700.0,0.843103,0.847315,0.878788,0.890499
"Oklahoma Christian University",35.609,-97.4683,"Edmond",11,18800.0,18800.0,2,"www.oc.edu",0.4875,0.8506,0.6321,25250.0,7800.0,16900.0,39100.0,54500.0,0.865485,0.875984,0.820281,0.872283
"Oklahoma City University",35.4953,-97.5412,"Oklahoma City",11,29426.0,29426.0,2,"www.okcu.edu",0.6075,0.8145,0.7198,24168.0,9100.0,19300.0,53300.0,78400.0,0.817404,0.838926,0.839546,0.874439
"Oklahoma Panhandle State University",36.5945,-101.638,"Goodwell",42,6739.0,6739.0,1,"www.opsu.edu",0.2264,0.6286,0.4767,18154.0,6400.0,16100.0,41600.0,57500.0,0.703911,0.663793,0.684426,0.747715
"Oklahoma State University-Main Campus",36.1231,-97.0697,"Stillwater",32,7442.0,20027.0,1,"www.okstate.edu/",0.5956,0.7861,0.7602,20500.0,11800.0,23300.0,50700.0,69200.0,0.829791,0.855822,0.86814,0.896371
"Oklahoma Wesleyan University",36.7178,-95.9541,"Bartlesville",32,22252.0,22252.0,2,"www.okwu.edu",0.5688,0.5036,0.4934,23166.0,11100.0,24000.0,59300.0,76400.0,0.790881,0.813988,0.810544,0.875394
"Old Dominion University",36.8849,-76.3097,"Norfolk",12,8550.0,24210.0,1,"www.odu.edu",0.5117,0.7956,0.7679,23867.0,10700.0,21500.0,47700.0,64900.0,0.752325,0.80017,0.846125,0.869243
"Olivet College",42.4409,-84.9229,"Olivet",42,23021.0,23021.0,2,"www.olivetcollege.edu",0.4341,0.6397,0.5148,27000.0,6700.0,15200.0,39200.0,49000.0,0.719533,0.729167,0.719178,0.813916
"Olivet Nazarene University",41.1555,-87.8737,"Bourbonnais",23,29890.0,29890.0,2,"www.olivet.edu",0.5724,0.7541,0.8196,25250.0,8400.0,17700.0,44200.0,60900.0,0.857355,0.85754,0.856557,0.906755
"Oral Roberts University",36.0507,-95.9542,"Tulsa",11,22508.0,22508.0,2,"oru.edu",0.5336,0.8056,0.4354,27000.0,8300.0,16500.0,41900.0,58700.0,0.777872,0.777429,0.817363,0.871078
"Oregon Institute of Technology",42.2572,-121.785,"Klamath Falls",33,8548.0,22188.0,1,"www.oit.edu",0.444,0.7423,0.7135,26067.0,9600.0,26100.0,66300.0,80100.0,0.9,0.893417,0.869683,0.887281
"Oregon State University",44.5645,-123.274,"Corvallis",13,8322.0,23514.0,1,"oregonstate.edu",0.6147,0.8415,0.7894,23166.0,10400.0,21200.0,50300.0,70000.0,0.855907,0.887714,0.904362,0.926359
"Otis College of Art and Design",33.9566,-118.417,"Los Angeles",11,39430.0,39430.0,2,"www.otis.edu",0.5731,0.8087,0.4628,27000.0,5100.0,15600.0,51900.0,68400.0,0.834499,0.829694,0.844548,0.895277
"Ottawa University-Ottawa",38.6029,-95.2638,"Ottawa",32,23964.0,23964.0,2,"www.ottawa.edu",0.3354,0.6169,0.9888,25000.0,11000.0,23400.0,49900.0,68900.0,0.701626,0.724907,0.750619,0.841006
"Otterbein University",40.1254,-82.9356,"Westerville",21,31424.0,31424.0,2,"www.otterbein.edu",0.5886,0.7639,0.7374,27000.0,10300.0,20300.0,45900.0,58000.0,0.861848,0.862615,0.872695,0.897605
"Ouachita Baptist University",34.125,-93.0524,"Arkadelphia",32,22370.0,22370.0,2,"www.obu.edu",0.6022,0.7631,0.7011,23500.0,7700.0,17100.0,41300.0,55300.0,0.866516,0.844298,0.852792,0.895669
"Our Lady of Holy Cross College",29.9125,-89.9971,"New Orleans",11,9950.0,9950.0,2,"www.olhcc.edu",0.2805,0.7119,0.4847,30158.5,11100.0,24700.0,51900.0,63300.0,0.67658,0.804348,0.773585,0.801626
"Our Lady of the Lake College",30.3957,-91.1116,"Baton Rouge",12,10532.0,10532.0,2,"www.ololcollege.edu",0.3594,0.5979,0.6615,23507.0,17200.0,30300.0,57900.0,73500.0,0.812023,0.860281,0.842664,0.877916
"Our Lady of the Lake University",29.4256,-98.544,"San Antonio",11,23938.0,23938.0,2,"www.ollusa.edu",0.341,0.557,0.6561,25250.0,11200.0,19400.0,44300.0,57200.0,0.615839,0.658747,0.696663,0.778656
"Pace University-New York",40.711,-74.0047,"New York",11,38069.0,38069.0,2,"www.pace.edu",0.5146,0.7599,0.7683,25000.0,11000.0,25600.0,66400.0,90100.0,0.822632,0.860901,0.875553,0.879651
"Pacific Lutheran University",47.1455,-122.445,"Tacoma",21,34740.0,34740.0,2,"www.plu.edu",0.7045,0.8183,0.7676,27000.0,11600.0,22000.0,49100.0,67000.0,0.930496,0.930659,0.943959,0.949809
"Pacific Northwest College of Art",45.5286,-122.684,"Portland",11,32417.0,32417.0,2,"www.pnca.edu",0.3556,0.7403,0.6474,28700.0,4600.0,9100.0,34900.0,57800.0,0.684411,0.743494,0.741935,0.876106
"Pacific Union College",38.5741,-122.45,"Angwin",41,27480.0,27480.0,2,"www.puc.edu",0.4452,0.8457,0.5055,28334.0,7200.0,20100.0,63900.0,93900.0,0.783019,0.810848,0.803328,0.861893
"Pacific University",45.5214,-123.109,"Forest Grove",21,37024.0,37024.0,2,"www.pacificu.edu",0.6156,0.7935,0.8619,25750.0,9500.0,18300.0,44500.0,57900.0,0.903226,0.925076,0.879541,0.938124
"Paine College",33.4693,-81.9912,"Augusta",12,13332.0,13332.0,2,"www.paine.edu",0.2093,0.6763,0.4377,37909.0,4000.0,11900.0,26600.0,35200.0,0.201357,0.272349,0.403774,0.53937
"Palm Beach Atlantic University",26.7046,-80.0498,"West Palm Beach",12,25532.0,25532.0,2,"www.pba.edu",0.4667,0.7335,0.8412,25000.0,7600.0,18900.0,44900.0,62100.0,0.775042,0.78278,0.779231,0.844286
"Park University",39.1895,-94.6771,"Parkville",21,10600.0,10600.0,2,"www.park.edu",0.4345,0.6488,0.9638,21126.0,11400.0,25600.0,54800.0,75900.0,0.748498,0.751225,0.77668,0.853869
"Paul Smiths College of Arts and Science",44.4374,-74.253,"Paul Smiths",42,25261.0,25261.0,2,"www.paulsmiths.edu",0.4084,0.6915,0.7474,23250.0,6700.0,16700.0,36800.0,47500.0,0.844691,0.836826,0.797005,0.829687
"Pennsylvania College of Art and Design",40.0411,-76.3084,"Lancaster",13,20680.0,20680.0,2,"www.pcad.edu",0.5424,0.7581,0.3614,27000.0,5600.0,10600.0,31500.0,42900.0,0.826923,0.857143,0.849558,0.88189
"Pennsylvania State University-Main Campus",40.8007,-77.8616,"University Park",13,16992.0,29566.0,1,"www.psu.edu/",0.8484,0.9236,0.542,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Abington",40.117,-75.1107,"Abington",21,13608.0,20284.0,1,"www.abington.psu.edu/",0.4803,0.7689,0.7774,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Altoona",40.5407,-78.4091,"Altoona",13,14240.0,21302.0,1,"www.altoona.psu.edu/",0.688,0.8294,0.8519,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Beaver",40.6783,-80.2962,"Monaca",21,13470.0,20076.0,1,"www.br.psu.edu/",0.4333,0.6766,0.8731,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Berks",40.358,-75.9721,"Reading",21,14240.0,21302.0,1,"www.bk.psu.edu/",0.5652,0.7765,0.8307,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Brandywine",39.9284,-75.4478,"Media",21,13608.0,20284.0,1,"www.brandywine.psu.edu/",0.441,0.7354,0.7905,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Dubois",41.1269,-78.7518,"DuBois",33,13354.0,19960.0,1,"www.ds.psu.edu/",0.5591,0.7698,0.8793,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Erie-Behrend College",42.1194,-79.9839,"Erie",22,14240.0,21302.0,1,"psbehrend.psu.edu/",0.6995,0.8324,0.8408,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Fayette- Eberly",39.9471,-79.6579,"Lemont Furnace",41,13412.0,20018.0,1,"www.fe.psu.edu/",0.4684,0.7372,0.8918,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Greater Allegheny",40.3445,-79.8273,"McKeesport",21,13464.0,20070.0,1,"www.ga.psu.edu/",0.4556,0.7098,0.7983,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Harrisburg",40.2052,-76.742,"Middletown",21,14240.0,21302.0,1,"hbg.psu.edu/",0.6086,0.8194,0.7994,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Hazleton",40.9842,-76.0316,"Hazleton",23,13550.0,20226.0,1,"www.hn.psu.edu/",0.536,0.762,0.8634,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Lehigh Valley",40.5577,-75.4018,"Center Valley",21,13602.0,20278.0,1,"www.lv.psu.edu/",0.5481,0.8113,0.8548,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Mont Alto",39.8419,-77.5441,"Mont Alto",31,13470.0,20076.0,1,"www.ma.psu.edu/",0.5199,0.7361,0.8271,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State New Kensington",40.5538,-79.7033,"New Kensington",41,13412.0,20018.0,1,"www.nk.psu.edu/",0.5369,0.7143,0.7379,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Schuylkill",40.6426,-76.1664,"Schuylkill Haven",32,13550.0,20226.0,1,"www.sl.psu.edu",0.4277,0.7079,0.811,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Shenango",41.2349,-80.5082,"Sharon",21,13318.0,19874.0,1,"www.shenango.psu.edu",0.3134,0.7727,0.6943,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Wilkes-Barre",41.3065,-76.0172,"Lehman",41,13354.0,19960.0,1,"www.wb.psu.edu/",0.5029,0.8125,0.8199,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Worthington Scranton",41.4403,-75.6206,"Dunmore",21,13486.0,20162.0,1,"www.sn.psu.edu/",0.4608,0.6537,0.8186,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State York",39.9523,-76.7028,"York",22,13602.0,20278.0,1,"www.yk.psu.edu/",0.4954,0.7624,0.845,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pepperdine University",34.0419,-118.708,"Malibu",21,44902.0,44902.0,2,"www.pepperdine.edu/",0.8043,0.9174,0.3734,27000.0,13400.0,29600.0,75400.0,112300.0,0.905363,0.919371,0.932262,0.950832
"Pfeiffer University",35.4847,-80.2832,"Misenheimer",42,24150.0,24150.0,2,"www.pfeiffer.edu",0.4815,0.6449,0.9609,24180.0,10200.0,19700.0,44400.0,61000.0,0.817568,0.829268,0.79661,0.846897
"Philadelphia University",40.0216,-75.1927,"Philadelphia",11,33690.0,33690.0,2,"www.philau.edu",0.5827,0.7458,0.6408,27800.0,14200.0,24600.0,50800.0,69700.0,0.915269,0.914894,0.929644,0.931285
"Piedmont College",34.5666,-83.5432,"Demorest",32,20730.0,20730.0,2,"www.piedmont.edu",0.4611,0.7019,0.6118,23224.0,8800.0,19100.0,46200.0,62500.0,0.717325,0.741803,0.866234,0.857143
"Pine Manor College",42.3196,-71.157,"Chestnut Hill",21,24930.0,24930.0,2,"www.pmc.edu",0.3353,0.6234,0.6411,32000.0,4900.0,12100.0,36600.0,52500.0,0.543651,0.518519,0.596429,0.700375
"Pittsburg State University",37.3913,-94.7048,"Pittsburg",32,5906.0,15786.0,1,"www.pittstate.edu",0.5015,0.7429,0.7898,20250.0,10400.0,20100.0,44700.0,61100.0,0.803024,0.805864,0.832114,0.866483
"Pitzer College",34.1034,-117.706,"Claremont",21,45018.0,45018.0,2,"www.pitzer.edu",0.8214,0.908,0.1451,15088.0,5900.0,13500.0,42400.0,60600.0,0.942708,0.942029,0.909091,0.939252
"Plymouth State University",43.7574,-71.6912,"Plymouth",33,12610.0,20030.0,1,"www.plymouth.edu",0.5596,0.7164,0.7748,27000.0,11700.0,20100.0,40200.0,51800.0,0.895263,0.883226,0.895121,0.91151
"Point Loma Nazarene University",32.7133,-117.251,"San Diego",11,30356.0,30356.0,2,"www.pointloma.edu",0.7208,0.8933,0.6654,24951.0,9800.0,21500.0,58500.0,75400.0,0.927035,0.938293,0.917273,0.943077
"Point Park University",40.4385,-80.0015,"Pittsburgh",11,26170.0,26170.0,2,"www.pointpark.edu",0.4978,0.7558,0.7393,27000.0,8000.0,16700.0,41700.0,58500.0,0.726987,0.770682,0.778149,0.840042
"Point University",33.6854,-84.4748,"West Point",32,17400.0,17400.0,2,"www.point.edu",0.4776,0.4843,0.5353,31250.0,5000.0,12600.0,34900.0,49300.0,0.713793,0.743506,0.775,0.796117
"Polytechnic Institute of New York University",40.6944,-73.9868,"Brooklyn",11,41328.0,41328.0,2,"www.poly.edu",0.5714,0.8792,0.7523,23250.0,8200.0,23200.0,70300.0,89000.0,0.884837,0.911313,0.920698,0.933728
"Portland State University",45.5112,-122.684,"Portland",11,7878.0,23088.0,1,"www.pdx.edu",0.417,0.7303,0.6117,24568.5,7800.0,18300.0,47900.0,67700.0,0.797772,0.815638,0.822331,0.864725
"Post University",41.5353,-73.0805,"Waterbury",22,20925.0,20925.0,3,"www.post.edu/",0.3583,0.3946,0.8302,25857.0,9000.0,20200.0,48800.0,65300.0,0.576691,0.611772,0.646341,0.733146
"Prairie View A & M University",30.0946,-95.9921,"Prairie View",32,6764.0,15350.0,1,"www.pvamu.edu",0.3652,0.6788,0.4232,29052.0,6300.0,14400.0,41800.0,63200.0,0.387138,0.428359,0.500345,0.633453
"Pratt Institute-Main",40.6912,-73.9621,"Brooklyn",11,43126.0,43126.0,2,"www.pratt.edu",0.6277,0.8673,0.5572,27000.0,6700.0,14600.0,43100.0,57700.0,0.851363,0.85049,0.835796,0.869726
"Presbyterian College",34.4657,-81.8744,"Clinton",32,33650.0,33650.0,2,"www.presby.edu",0.6759,0.8014,0.66,25000.0,10200.0,19200.0,41200.0,53100.0,0.955556,0.951841,0.955017,0.977427
"Prescott College",34.5445,-112.477,"Prescott",13,29732.0,29732.0,2,"www.prescott.edu",0.3768,0.7344,0.7293,25000.0,5100.0,12400.0,38100.0,48300.0,0.805447,0.815552,0.811475,0.910526
"Presentation College",45.4828,-98.4908,"Aberdeen",33,17014.0,17014.0,2,"www.presentation.edu",0.3415,0.5773,0.6608,25000.0,8100.0,18200.0,44600.0,58000.0,0.793722,0.787942,0.778017,0.825243
"Princeton University",40.3482,-74.6644,"Princeton",21,40170.0,40170.0,2,"www.princeton.edu",0.9694,0.9757,0.0741,6810.0,6800.0,25800.0,85700.0,141700.0,0.0,0.931429,0.0,0.0
"Providence College",41.8441,-71.4379,"Providence",12,43245.0,43245.0,2,"www.providence.edu",0.8504,0.9078,0.5979,27000.0,16500.0,32000.0,58300.0,73800.0,0.933579,0.956594,0.966333,0.967412
"Purdue University-Calumet Campus",41.5847,-87.4738,"Hammond",21,6624.0,14966.0,1,"www.purduecal.edu/",0.3131,0.6876,0.6063,22781.0,6100.0,15300.0,43400.0,63500.0,0.57734,0.613652,0.647556,0.720015
"Purdue University-Main Campus",40.4282,-86.9144,"West Lafayette",22,9992.0,28794.0,1,"www.purdue.edu",0.6994,0.9059,0.6042,23766.0,13900.0,26000.0,58900.0,76100.0,0.912109,0.919719,0.930404,0.949948
"Purdue University-North Central Campus",41.5838,-86.8952,"Westville",41,7186.0,17105.0,1,"www.pnc.edu",0.2638,0.6105,0.7218,26000.0,6900.0,16600.0,45300.0,62100.0,0.665968,0.65942,0.777042,0.835116
"Queens University of Charlotte",35.1889,-80.8322,"Charlotte",11,29800.0,29800.0,2,"www.queens.edu",0.5207,0.6994,0.7686,25000.0,11700.0,23400.0,53100.0,66500.0,0.816667,0.830103,0.819972,0.882591
"Quincy University",39.9392,-91.3879,"Quincy",33,25834.0,25834.0,2,"www.quincy.edu",0.5043,0.6718,0.8859,25000.0,9700.0,19500.0,40800.0,52600.0,0.816638,0.8176,0.831461,0.844068
"Quinnipiac University",41.4195,-72.8955,"Hamden",21,39330.0,39330.0,2,"www.quinnipiac.edu",0.7627,0.8522,0.6722,26000.0,18100.0,31900.0,64300.0,78700.0,0.946429,0.955576,0.949314,0.952353
"Radford University",37.1369,-80.5497,"Radford",13,8976.0,21141.0,1,"www.radford.edu",0.5853,0.7807,0.7831,21500.0,12000.0,22100.0,44700.0,57700.0,0.907819,0.913436,0.91747,0.930268
"Ramapo College of New Jersey",41.0075,-74.1164,"Mahwah",21,13388.0,22038.0,1,"www.ramapo.edu",0.7283,0.8665,0.5526,22193.0,12100.0,24300.0,53800.0,69700.0,0.879289,0.903437,0.910816,0.898015
"Randolph College",37.4374,-79.1708,"Lynchburg",13,32850.0,32850.0,2,"www.randolphcollege.edu",0.5225,0.75,0.8343,27000.0,5700.0,13000.0,39800.0,52300.0,0.862832,0.833333,0.891892,0.933333
"Randolph-Macon College",37.7497,-77.4723,"Ashland",21,34850.0,34850.0,2,"www.rmc.edu",0.6224,0.7737,0.637,27000.0,15400.0,27300.0,47800.0,58500.0,0.85396,0.878261,0.92246,0.959184
"Rasmussen College-Florida",29.1408,-82.1984,"Ocala",13,10764.0,10764.0,3,"rasmussen.edu",0.2842,0.7143,0.7439,23203.0,7200.0,15800.0,37600.0,48700.0,0.462889,0.441587,0.575629,0.739654
"Rasmussen College-Illinois",42.2676,-88.9989,"Rockford",12,10764.0,10764.0,3,"rasmussen.edu",0.2105,0.6,0.7676,23203.0,7200.0,15800.0,37600.0,48700.0,0.462889,0.441587,0.575629,0.739654
"Rasmussen College-Minnesota",45.5566,-94.2091,"St. Cloud",13,10764.0,10764.0,3,"rasmussen.edu",0.3707,0.6471,0.8327,23203.0,7200.0,15800.0,37600.0,48700.0,0.462889,0.441587,0.575629,0.739654
"Reed College",45.4804,-122.631,"Portland",11,46010.0,46010.0,2,"www.reed.edu",0.819,0.9406,0.4853,16098.5,4600.0,13100.0,36700.0,50000.0,0.937695,0.930748,0.938111,0.960212
"Regent University",36.8009,-76.1928,"Virginia Beach",11,15838.0,15838.0,2,"www.regent.edu",0.5116,0.7677,0.8514,26806.5,5500.0,15800.0,49000.0,70400.0,0.648794,0.67284,0.742455,0.831707
"Regis College",42.3511,-71.3091,"Weston",21,34380.0,34380.0,2,"www.regiscollege.edu",0.4867,0.7717,0.7243,27000.0,14400.0,25200.0,64700.0,83400.0,0.820513,0.813268,0.873563,0.902632
"Regis University",39.7898,-105.031,"Denver",11,32424.0,32424.0,2,"www.regis.edu/",0.5807,0.8186,0.6986,25000.0,11900.0,29600.0,67700.0,88000.0,0.833058,0.849277,0.845951,0.881507
"Remington College-Dallas Campus",32.8606,-96.6541,"Garland",21,15995.0,15995.0,2,"www.remingtoncollege.edu/dallas-texas-career-schools-overview",0.6283,1.0,0.8065,9500.0,4200.0,10700.0,30100.0,38000.0,0.539181,0.438847,0.294341,0.358051
"Rensselaer Polytechnic Institute",42.729,-73.6788,"Troy",13,46269.0,46269.0,2,"www.rpi.edu",0.8494,0.9351,0.412,27835.5,23600.0,42900.0,78100.0,97400.0,0.972859,0.962772,0.973599,0.965962
"Rhode Island College",41.8427,-71.4669,"Providence",21,7602.0,18300.0,1,"www.ric.edu",0.4292,0.7746,0.6915,22300.0,9200.0,19900.0,43800.0,59800.0,0.832452,0.841082,0.832028,0.889931
"Rhode Island School of Design",41.8259,-71.4077,"Providence",12,42932.0,42932.0,2,"www.risd.edu",0.8732,0.9263,0.2731,26024.5,5200.0,15300.0,51100.0,66700.0,0.953629,0.952849,0.940639,0.95107
"Rhodes College",35.1544,-89.9892,"Memphis",11,39794.0,39794.0,2,"www.rhodes.edu",0.7832,0.9259,0.5764,27000.0,9200.0,22800.0,53400.0,70400.0,0.893993,0.947531,0.932039,0.942693
"Rice University",29.7165,-95.4036,"Houston",11,38941.0,38941.0,2,"www.rice.edu",0.9111,0.9817,0.1674,8413.0,10300.0,25100.0,77400.0,119700.0,0.975,0.964115,0.961988,0.971487
"Rider University",40.2831,-74.7428,"Lawrenceville",21,35270.0,35270.0,2,"www.rider.edu",0.6576,0.7889,0.7187,27000.0,11400.0,22300.0,50000.0,65000.0,0.885952,0.888726,0.873815,0.881538
"Ringling College of Art and Design",27.3596,-82.5486,"Sarasota",13,38540.0,38540.0,2,"www.ringling.edu",0.6495,0.7788,0.7331,27000.0,8300.0,15300.0,43800.0,67900.0,0.814141,0.792564,0.806167,0.853862
"Ripon College",43.8424,-88.8426,"Ripon",32,31604.0,31604.0,2,"www.ripon.edu",0.7405,0.8627,0.7515,27000.0,10400.0,19800.0,40600.0,50500.0,0.919355,0.899038,0.925595,0.945824
"Rivier University",42.7383,-71.4555,"Nashua",13,28055.0,28055.0,2,"www.rivier.edu",0.5907,0.7661,0.8928,27000.0,12900.0,24800.0,56000.0,69700.0,0.888386,0.886457,0.889952,0.893466
"Roanoke College",37.2969,-80.0564,"Salem",22,36597.0,36597.0,2,"www.roanoke.edu",0.6425,0.8048,0.7281,27000.0,9700.0,21400.0,46200.0,57700.0,0.889049,0.891688,0.930423,0.933168
"Robert Morris University",40.5211,-80.2118,"Moon Township",21,25114.0,25114.0,2,"www.rmu.edu",0.5587,0.8054,0.8051,27000.0,13000.0,23800.0,50200.0,63600.0,0.869841,0.874684,0.890319,0.900488
"Robert Morris University Illinois",41.8763,-87.6271,"Chicago",11,22800.0,22800.0,2,"www.robertmorris.edu/",0.4608,0.4722,0.21,24487.0,5900.0,14300.0,39300.0,54100.0,0.657943,0.626354,0.619565,0.679992
"Roberts Wesleyan College",43.1267,-77.799,"Rochester",21,27364.0,27364.0,2,"WWW.Roberts.edu",0.6057,0.8571,0.726,23200.0,10100.0,21700.0,53600.0,71000.0,0.827628,0.850847,0.845737,0.895719
"Rochester College",42.6675,-83.145,"Rochester Hills",21,19920.0,19920.0,2,"www.rc.edu",0.4301,0.5746,0.6567,21500.0,6300.0,16700.0,38400.0,50200.0,0.734317,0.725979,0.768657,0.775
